期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年7月14日 - 9月15日,水曜 23:30 - 0:00（水曜深夜）,AT-X,日本全域,製作参加 / CS放送 / リピート放送ありR15+指定 / 無修正バージョン,放送,,2021-07-14,2021-09-15
2021年7月15日 - 9月16日,木曜 1:05 - 1:35（水曜深夜）,TOKYO MX,東京都,,放送,,2021-07-15,2021-09-16
2021年7月15日 - 9月16日,木曜 1:05 - 1:35（水曜深夜）,KBS京都,京都府,,放送,,2021-07-15,2021-09-16
2021年7月15日 - 9月16日,木曜 1:30 - 2:00（水曜深夜）,サンテレビ,兵庫県,,放送,,2021-07-15,2021-09-16
2021年7月16日 - 9月17日,金曜 0:30 - 1:00（木曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2021-07-16,2021-09-17
2021年7月15日,木曜 0:00（水曜深夜） 更新,,,6日遅れでシースルーバージョンも配信,配信,dアニメストア,2021-07-15,
2021年7月22日以降順次,木曜 0:00（水曜深夜） 以降順次更新,,,6日遅れでシースルーバージョンも配信,配信,ABEMA,2021-07-22,
2021年7月22日以降順次,木曜 0:00（水曜深夜） 以降順次更新,,,6日遅れでシースルーバージョンも配信,配信,GYAO!,2021-07-22,
2021年7月22日以降順次,木曜 0:00（水曜深夜） 以降順次更新,,,6日遅れでシースルーバージョンも配信,配信,ひかりTV,2021-07-22,
2021年7月22日以降順次,木曜 0:00（水曜深夜） 以降順次更新,,,6日遅れでシースルーバージョンも配信,配信,FOD,2021-07-22,
2021年7月22日以降順次,木曜 0:00（水曜深夜） 以降順次更新,,,6日遅れでシースルーバージョンも配信,配信,J:COMオンデマンド,2021-07-22,
2021年7月22日以降順次,木曜 0:00（水曜深夜） 以降順次更新,,,6日遅れでシースルーバージョンも配信,配信,みるプラス,2021-07-22,
2021年7月22日以降順次,木曜 0:00（水曜深夜） 以降順次更新,,,6日遅れでシースルーバージョンも配信,配信,バンダイチャンネル,2021-07-22,
2021年7月22日以降順次,木曜 0:00（水曜深夜） 以降順次更新,,,6日遅れでシースルーバージョンも配信,配信,Hulu,2021-07-22,
2021年7月22日以降順次,木曜 0:00（水曜深夜） 以降順次更新,,,6日遅れでシースルーバージョンも配信,配信,アニメ放題,2021-07-22,
2021年7月22日以降順次,木曜 0:00（水曜深夜） 以降順次更新,,,6日遅れでシースルーバージョンも配信,配信,U-NEXT,2021-07-22,
2021年7月22日以降順次,木曜 0:00（水曜深夜） 以降順次更新,,,,配信,niconico,2021-07-22,
2021年7月22日以降順次,木曜 0:00（水曜深夜） 以降順次更新,,,,配信,Amazon Prime Video,2021-07-22,
2021年7月22日以降順次,木曜 0:00（水曜深夜） 以降順次更新,,,,配信,Rakuten TV,2021-07-22,
2021年7月22日以降順次,木曜 0:00（水曜深夜） 以降順次更新,,,,配信,DMM.com,2021-07-22,
2021年7月22日以降順次,木曜 0:00（水曜深夜） 以降順次更新,,,,配信,music.jp,2021-07-22,
2021年7月22日以降順次,木曜 0:00（水曜深夜） 以降順次更新,,,,配信,ビデオマーケット,2021-07-22,
2021年7月22日以降順次,木曜 0:00（水曜深夜） 以降順次更新,,,,配信,GYAO!ストア,2021-07-22,
2021年7月22日以降順次,木曜 0:00（水曜深夜） 以降順次更新,,,,配信,HAPPY!動画,2021-07-22,
2021年7月22日以降順次,木曜 0:00（水曜深夜） 以降順次更新,,,,配信,クランクイン！ビデオ,2021-07-22,
2021年7月22日以降順次,木曜 0:00（水曜深夜） 以降順次更新,,,,配信,ムービーフルplus,2021-07-22,
