期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2023年1月9日 - 3月27日,月曜 20:00 - 20:30,AT-X,日本全域,CS放送 / 字幕放送[21] / リピート放送あり,放送,,2023-01-09,2023-03-27
2023年1月9日 - 3月27日,月曜 22:30 - 23:00,TOKYO MX,東京都,,放送,,2023-01-09,2023-03-27
2023年1月10日 - 3月28日,火曜 0:00 - 0:30（月曜深夜）,KBS京都,京都府,,放送,,2023-01-10,2023-03-28
2023年1月10日 - 3月28日,火曜 0:00 - 0:30（月曜深夜）,サンテレビ,兵庫県,,放送,,2023-01-10,2023-03-28
2023年1月10日 - 3月28日,火曜 2:05 - 2:35（月曜深夜）,テレビ愛知,愛知県,,放送,,2023-01-10,2023-03-28
2023年1月11日 - 3月29日,水曜 1:30 - 2:00（火曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2023-01-11,2023-03-29
2023年1月9日,月曜 23:00 更新,,,,配信,DMM TV,2023-01-09,
2023年1月14日,土曜 23:00 更新,,,,配信,アニメタイムズ,2023-01-14,
2023年1月14日,土曜 23:00 更新,,,,配信,dTV,2023-01-14,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,ABEMA,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,AnimeFesta,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,アニメ放題,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,FOD,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,GYAO!,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,GYAO!ストア,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,クランクイン！ビデオ,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,J:COMオンデマンドメガパック,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,J:COMオンデマンド,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,auスマートパスプレミアム,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,dアニメストア（本店・ニコニコ支店・for Prime Video）,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,TELASA,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,ニコニコ,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,HAPPY!動画,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,バンダイチャンネル,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,ビデオマーケット,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,Hulu,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,Amazon Prime Video,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,ふらっと動画,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,マンガUP!,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,music.jp,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,milplus,2023-01-15,
2023年1月15日,日曜 23:00 以降順次更新,,,,配信,U-NEXT,2023-01-15,
