期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2019年1月11日 - 3月29日,金曜 1:28 - 1:58（木曜深夜）,TBSテレビ,関東広域圏,製作局 / 字幕放送,放送,,2019-01-11,2019-03-29
2019年1月12日 - 3月30日,土曜 0:00 - 0:30（金曜深夜）,サンテレビ,兵庫県,,放送,,2019-01-12,2019-03-30
2019年1月13日 - 3月31日,日曜 2:00 - 2:30（土曜深夜）,BS-TBS,日本全域,BS/BS4K放送,放送,,2019-01-13,2019-03-31
2019年1月21日 - 4月8日,月曜 1:00 - 1:30（日曜深夜）,TBSチャンネル1,日本全域,CS放送 / リピート放送あり[50],放送,,2019-01-21,2019-04-08
2019年1月11日,金曜 12:00 更新,,,,配信,GYAO!,2019-01-11,
2019年1月11日,金曜 23:30 - 土曜 0:00,,,,配信,ニコニコ生放送,2019-01-11,
2019年1月13日,日曜 0:00（土曜深夜） 更新,,,,配信,ニコニコチャンネル,2019-01-13,
2019年1月13日,日曜 0:00（土曜深夜） 更新,,,,配信,dアニメストア,2019-01-13,
2019年1月13日,日曜 0:00（土曜深夜） 更新,,,,配信,dTV,2019-01-13,
2019年1月13日,日曜 0:00（土曜深夜） 更新,,,,配信,Hulu,2019-01-13,
2019年1月13日,日曜 0:00（土曜深夜） 更新,,,,配信,U-NEXT,2019-01-13,
2019年1月13日,日曜 0:00（土曜深夜） 更新,,,,配信,アニメ放題,2019-01-13,
2019年1月13日,日曜 0:00（土曜深夜） 更新,,,,配信,バンダイチャンネル,2019-01-13,
2019年1月13日,日曜 0:00（土曜深夜） 更新,,,,配信,Amazon Prime Video,2019-01-13,
2019年1月13日,日曜 0:00（土曜深夜） 更新,,,,配信,Rakuten TV,2019-01-13,
2019年1月13日,日曜 0:00（土曜深夜） 更新,,,,配信,ビデオマーケット,2019-01-13,
2019年1月13日,日曜 0:00（土曜深夜） 更新,,,,配信,FOD,2019-01-13,
2019年1月13日,日曜 0:00（土曜深夜） 更新,,,,配信,J:COMオンデマンド,2019-01-13,
2019年1月13日,日曜 0:00（土曜深夜） 更新,,,,配信,TSUTAYA TV,2019-01-13,
2019年1月13日,日曜 0:00（土曜深夜） 更新,,,,配信,ひかりTV,2019-01-13,
2019年1月13日,日曜 0:00（土曜深夜） 更新,,,,配信,ビデオパス,2019-01-13,
2019年1月13日,日曜 0:30 - 1:00（土曜深夜）,,,,配信,AbemaTV,2019-01-13,
2021年1月8日 - 3月26日,金曜 1:28 - 1:58（木曜深夜）,TBSテレビ,関東広域圏,製作局 / 『アニメリコ』枠 / 字幕放送,放送,,2021-01-08,2021-03-26
2021年1月8日 - 3月26日,金曜 2:00 - 2:30（木曜深夜）,サンテレビ,兵庫県,,放送,,2021-01-08,2021-03-26
2021年1月8日 - 3月26日,金曜 23:30 - 土曜 0:00,BS11,日本全域,製作協力 / BS放送 / 『ANIME+』枠,放送,,2021-01-08,2021-03-26
2021年1月18日 -,月曜 1:30 - 2:00（日曜深夜）,TBSチャンネル1,日本全域,CS放送 / リピート放送あり / 『アニメリコ』枠[52],放送,,2021-01-18,
2021年1月27日 -,水曜 1:00 - 1:30（火曜深夜）,テレビ神奈川,神奈川県,,放送,,2021-01-27,
2021年1月8日,金曜 6:00 更新,,,,配信,GYAO!,2021-01-08,
2021年1月8日,金曜 12:00 更新,,,,配信,Paravi,2021-01-08,
2021年1月8日,金曜 12:00 更新,,,,配信,ABEMA,2021-01-08,
2021年1月8日,金曜 12:00 更新,,,,配信,Amazon Prime Video,2021-01-08,
2021年1月8日,金曜 12:00 更新,,,,配信,あにてれ,2021-01-08,
2021年1月8日,金曜 12:00 更新,,,,配信,バンダイチャンネル,2021-01-08,
2021年1月8日,金曜 12:00 更新,,,,配信,dTV,2021-01-08,
2021年1月8日,金曜 12:00 更新,,,,配信,dアニメストア,2021-01-08,
2021年1月8日,金曜 12:00 更新,,,,配信,FOD,2021-01-08,
2021年1月8日,金曜 12:00 更新,,,,配信,ひかりTV,2021-01-08,
2021年1月8日,金曜 12:00 更新,,,,配信,Hulu,2021-01-08,
2021年1月8日,金曜 12:00 更新,,,,配信,NETFLIX,2021-01-08,
2021年1月8日,金曜 12:00 更新,,,,配信,U-NEXT,2021-01-08,
2021年1月8日,金曜 12:00 更新,,,,配信,ニコニコチャンネル,2021-01-08,
2021年1月8日,金曜 12:00 更新,,,,配信,Rakuten TV,2021-01-08,
2021年1月8日,金曜 12:00 更新,,,,配信,ビデオマーケット,2021-01-08,
2021年1月8日,金曜 12:00 更新,,,,配信,GYAO!ストア,2021-01-08,
2021年1月8日,金曜 12:00 更新,,,,配信,DMM.com,2021-01-08,
2021年1月8日,金曜 12:00 更新,,,,配信,クランクイン！,2021-01-08,
2021年1月9日,土曜 0:00 - 0:30（金曜深夜）,,,,配信,ニコニコ生放送,2021-01-09,
2021年1月9日,土曜 0:30 - 1:00（金曜深夜）,,,,配信,ABEMA,2021-01-09,
2021年1月16日,土曜 0:00 更新,,,,配信,TSUTAYA TV,2021-01-16,
