期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年7月16日 - 10月1日,木曜 0:00 - 0:30（水曜深夜）,TOKYO MX,東京都,,放送,,2020-07-16,2020-10-01
2020年7月16日 - 10月1日,木曜 0:00 - 0:30（水曜深夜）,サンテレビ,兵庫県,,放送,,2020-07-16,2020-10-01
2020年7月16日 - 10月1日,木曜 0:00 - 0:30（水曜深夜）,BS日テレ,日本全域,BS放送 / 『アニメにむちゅ〜』枠,放送,,2020-07-16,2020-10-01
2020年7月16日 - 10月1日,木曜 21:00 - 21:30,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2020-07-16,2020-10-01
2020年7月16日,木曜 0:00（水曜深夜） 更新,,,,配信,ABEMA,2020-07-16,
2020年7月16日,木曜 0:00（水曜深夜） 更新,,,,配信,dアニメストア,2020-07-16,
2020年7月16日,木曜 0:00（水曜深夜） 更新,,,,配信,Amazonプライム・ビデオ,2020-07-16,
2020年7月16日,木曜 0:00（水曜深夜） 更新,,,,配信,U-NEXT,2020-07-16,
2020年7月16日,木曜 0:00（水曜深夜） 更新,,,,配信,アニメ放題,2020-07-16,
2020年7月16日,木曜 0:00（水曜深夜） 更新,,,,配信,FOD,2020-07-16,
2020年7月16日,木曜 0:00（水曜深夜） 更新,,,,配信,ひかりTV,2020-07-16,
2020年7月16日,木曜 0:00（水曜深夜） 更新,,,,配信,Hulu,2020-07-16,
2020年7月16日,木曜 0:00（水曜深夜） 更新,,,,配信,バンダイチャンネル,2020-07-16,
2020年7月16日,木曜 0:00（水曜深夜） 更新,,,,配信,TELASA,2020-07-16,
2020年7月16日,木曜 0:00（水曜深夜） 更新,,,,配信,J:COMオンデマンド,2020-07-16,
2020年7月16日,木曜 0:00（水曜深夜） 更新,,,,配信,みるプラス,2020-07-16,
2020年7月16日,木曜 0:00（水曜深夜） 更新,,,,配信,auスマートパスプレミアム,2020-07-16,
2020年7月16日,木曜 0:00（水曜深夜） 更新,,,,配信,dTV,2020-07-16,
2020年7月16日,木曜 0:00（水曜深夜） 更新,,,,配信,GYAO!ストア,2020-07-16,
2020年7月16日,木曜 0:00（水曜深夜） 更新,,,,配信,ビデオマーケット,2020-07-16,
2020年7月16日,木曜 0:00（水曜深夜） 更新,,,,配信,DMM.com,2020-07-16,
2020年7月16日,木曜 0:00（水曜深夜） 更新,,,,配信,Rakuten TV,2020-07-16,
2020年7月16日,木曜 0:00（水曜深夜） 更新,,,,配信,HAPPY!動画,2020-07-16,
2020年7月18日,土曜 12:00 更新,,,,配信,GYAO!,2020-07-18,
2020年7月18日,土曜 12:00 更新,,,,配信,ニコニコチャンネル,2020-07-18,
2020年7月19日,日曜 22:30 - 23:00,,,,配信,ニコニコ生放送,2020-07-19,
