期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2014年4月6日 - 9月28日,日曜 0:30 - 1:00（土曜深夜）,TOKYO MX,東京都,『E!TV』枠,放送,,2014-04-06,2014-09-28
2014年4月6日 - 9月28日,日曜 0:30 - 1:00（土曜深夜）,とちぎテレビ,栃木県,,放送,,2014-04-06,2014-09-28
2014年4月6日 - 9月28日,日曜 0:30 - 1:00（土曜深夜）,群馬テレビ,群馬県,,放送,,2014-04-06,2014-09-28
2014年4月6日 - 9月28日,日曜 2:58 - 3:28（土曜深夜）,毎日放送,近畿広域圏,『アニメシャワー』第3部,放送,,2014-04-06,2014-09-28
2014年4月7日 - 9月29日,月曜 1:00 - 1:30（日曜深夜）,テレビ埼玉,埼玉県,,放送,,2014-04-07,2014-09-29
2014年4月7日 - 9月29日,月曜 1:00 - 1:30（日曜深夜）,千葉テレビ,千葉県,,放送,,2014-04-07,2014-09-29
2014年4月7日 - 9月29日,月曜 1:00 - 1:30（日曜深夜）,テレビ神奈川,神奈川県,,放送,,2014-04-07,2014-09-29
2014年4月7日 - 9月29日,月曜 2:05 - 2:35（日曜深夜）,テレビ愛知,愛知県,,放送,,2014-04-07,2014-09-29
2014年4月8日 - 9月30日,火曜 2:30 - 3:00（月曜深夜）,TVQ九州放送,福岡県,,放送,,2014-04-08,2014-09-30
2014年4月9日 - 10月1日,水曜 2:05 - 2:35（火曜深夜）,テレビ北海道,北海道,,放送,,2014-04-09,2014-10-01
2014年4月9日 - 10月1日,水曜 23:30 - 木曜 0:00,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2014-04-09,2014-10-01
2014年4月13日 - 9月28日,日曜 0:30 - 1:00（土曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠最終回は2話連続放送,放送,,2014-04-13,2014-09-28
2014年4月12日,土曜 23:00 - 23:30,,,,配信,ニコニコ生放送,2014-04-12,
2014年4月12日,土曜 23:30 更新,,,,配信,ニコニコチャンネル,2014-04-12,
2014年4月13日,日曜 12:00 更新,,,,配信,GYAO!,2014-04-13,
2014年4月13日,日曜 12:00 更新,,,,配信,dアニメストア,2014-04-13,
2020年10月4日 - 12月27日,日曜 0:30 - 1:00（土曜深夜）,TOKYO MX,東京都,,放送,,2020-10-04,2020-12-27
2020年10月4日 - 12月27日,日曜 0:30 - 1:00（土曜深夜）,とちぎテレビ,栃木県,,放送,,2020-10-04,2020-12-27
2020年10月4日 - 12月27日,日曜 0:30 - 1:00（土曜深夜）,群馬テレビ,群馬県,,放送,,2020-10-04,2020-12-27
2020年10月4日 - 12月27日,日曜 0:30 - 1:00（土曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2020-10-04,2020-12-27
2020年10月4日 - 12月27日,日曜 0:30 - 1:00（土曜深夜）,AT-X,日本全域,CS放送 / リピート放送あり[24],放送,,2020-10-04,2020-12-27
2020年10月4日 - 12月27日,日曜 2:28 - 2:58（土曜深夜）,毎日放送,近畿広域圏,『アニメシャワー』第2部,放送,,2020-10-04,2020-12-27
2020年10月5日 - 12月28日,月曜 2:05 - 2:35（日曜深夜）,テレビ愛知,愛知県,,放送,,2020-10-05,2020-12-28
2020年10月4日,日曜 0:30 - 1:00（土曜深夜）,,,,配信,ABEMA,2020-10-04,
2020年10月4日,日曜 0:30（土曜深夜） 更新,,,,配信,dアニメストア,2020-10-04,
2020年10月9日,金曜 0:30 - 1:00（木曜深夜）,,,,配信,ニコニコ生放送,2020-10-09,
2020年10月9日,金曜 0:30（木曜深夜） 更新,,,,配信,ニコニコチャンネル,2020-10-09,
2020年10月9日,金曜 0:30（木曜深夜） 更新,,,,配信,GYAO!,2020-10-09,
2020年10月9日,金曜 0:30（木曜深夜） 更新,,,,配信,ひかりTV,2020-10-09,
2020年10月9日,金曜 0:30（木曜深夜） 更新,,,,配信,FOD,2020-10-09,
2020年10月9日,金曜 0:30（木曜深夜） 更新,,,,配信,バンダイチャンネル,2020-10-09,
2020年10月9日,金曜 0:30（木曜深夜） 更新,,,,配信,Hulu,2020-10-09,
2020年10月9日,金曜 0:30（木曜深夜） 更新,,,,配信,J:COMオンデマンド,2020-10-09,
2020年10月9日,金曜 0:30（木曜深夜） 更新,,,,配信,TELASA,2020-10-09,
2020年10月9日,金曜 0:30（木曜深夜） 更新,,,,配信,U-NEXT,2020-10-09,
2020年10月9日,金曜 0:30（木曜深夜） 更新,,,,配信,アニメ放題,2020-10-09,
2020年10月9日,金曜 0:30（木曜深夜） 更新,,,,配信,Amazon Prime Video,2020-10-09,
2020年10月9日,金曜 0:30（木曜深夜） 更新,,,,配信,Netflix,2020-10-09,
2020年10月9日,金曜 0:30（木曜深夜） 更新,,,,配信,MBS動画イズム,2020-10-09,
2020年10月9日,金曜 0:30（木曜深夜） 更新,,,,配信,TVer,2020-10-09,
2020年10月9日,金曜 0:30（木曜深夜） 更新,,,,配信,Rakuten TV,2020-10-09,
2020年10月9日,金曜 0:30（木曜深夜） 更新,,,,配信,DMM.com,2020-10-09,
2020年10月9日,金曜 0:30（木曜深夜） 更新,,,,配信,ビデオマーケット,2020-10-09,
2020年10月9日,金曜 0:30（木曜深夜） 更新,,,,配信,HAPPY!動画,2020-10-09,
2020年10月9日,金曜 0:30（木曜深夜） 更新,,,,配信,ムービーフルplus,2020-10-09,
2020年10月9日,金曜 0:30（木曜深夜） 更新,,,,配信,クランクイン！ビデオ,2020-10-09,
2020年10月9日,金曜 0:30（木曜深夜） 更新,,,,配信,PlayStation Video,2020-10-09,
