期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年4月5日 - 6月28日,日曜 23:30 - 月曜 0:00,AT-X,日本全域,製作参加 / CS放送,放送,,2020-04-05,2020-06-28
2020年4月6日 -  6月29日,月曜 0:30 - 1:00（日曜深夜）,TOKYO MX,東京都,,放送,,2020-04-06,2020-06-29
2020年4月6日 -  6月29日,月曜 0:45 - 1:15（日曜深夜）,KBS京都,京都府,,放送,,2020-04-06,2020-06-29
2020年4月6日 -  6月29日,月曜 1:00 - 1:30（日曜深夜）,サンテレビ,兵庫県,,放送,,2020-04-06,2020-06-29
2020年4月7日 - 6月30日,火曜 0:00 - 0:30（月曜深夜）,BS日テレ,日本全域,製作参加 / BS放送 / 『アニメにむちゅ〜』枠,放送,,2020-04-07,2020-06-30
2020年4月9日 - 7月2日,木曜 2:05 - 2:35（水曜深夜）,テレビ愛知,愛知県,,放送,,2020-04-09,2020-07-02
2020年4月6日,月曜 0:00 - 0:30（日曜深夜）,,,,配信,AbemaTV,2020-04-06,
2020年4月9日,木曜 0:30（水曜深夜） 更新,,,,配信,dアニメストア,2020-04-09,
2020年4月11日以降 -,不明,,,,配信,ニコニコ生放送,2020-04-11,
2020年4月11日以降 -,不明,,,,配信,ニコニコチャンネル,2020-04-11,
2020年4月11日以降 -,不明,,,,配信,ひかりTV,2020-04-11,
2020年4月11日以降 -,不明,,,,配信,GYAO!,2020-04-11,
2020年4月11日以降 -,不明,,,,配信,FOD,2020-04-11,
2020年4月11日以降 -,不明,,,,配信,バンダイチャンネル,2020-04-11,
2020年4月11日以降 -,不明,,,,配信,Hulu,2020-04-11,
2020年4月11日以降 -,不明,,,,配信,J:COMオンデマンド,2020-04-11,
2020年4月11日以降 -,不明,,,,配信,ビデオパス,2020-04-11,
2020年4月11日以降 -,不明,,,,配信,アニメ放題,2020-04-11,
2020年4月11日以降 -,不明,,,,配信,U-NEXT,2020-04-11,
2020年4月11日以降 -,不明,,,,配信,Amazonプライム・ビデオ,2020-04-11,
2020年4月11日以降 -,不明,,,,配信,Rakuten TV,2020-04-11,
2020年4月11日以降 -,不明,,,,配信,DMM.com,2020-04-11,
2020年4月11日以降 -,不明,,,,配信,ビデオマーケット,2020-04-11,
2020年4月11日以降 -,不明,,,,配信,HAPPY!動画,2020-04-11,
2020年4月11日以降 -,不明,,,,配信,クランクイン！ビデオ,2020-04-11,
2020年4月11日以降 -,不明,,,,配信,ムービーフルplus,2020-04-11,
