期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年1月10日 - 3月28日,日曜 22:30 - 23:00,TOKYO MX,東京都,,放送,,2021-01-10,2021-03-28
2021年1月13日 - 3月31日,水曜 0:00 - 0:30（火曜深夜）,BS11,日本全域,製作参加 / BS放送 / 『ANIME+』枠,放送,,2021-01-13,2021-03-31
2021年1月13日 - 3月31日,水曜 2:30 - 3:00（火曜深夜）,毎日放送,近畿広域圏,製作参加 / 『アニメ特区』第1部,放送,,2021-01-13,2021-03-31
2021年2月1日 -,月曜 20:30 - 21:00,AT-X,日本全域,CS放送 / 字幕放送 / リピート放送あり,放送,,2021-02-01,
2021年1月10日,日曜 23:00 更新,,,,配信,dアニメストア,2021-01-10,
2021年1月10日,日曜 23:00 更新,,,,配信,U-NEXT,2021-01-10,
2021年1月10日,日曜 23:00 更新,,,,配信,Amazonプライム・ビデオ,2021-01-10,
2021年1月10日,日曜 23:00 更新,,,,配信,あにてれ,2021-01-10,
2021年1月10日,日曜 23:00 更新,,,,配信,MBS動画イズム,2021-01-10,
2021年1月10日,日曜 23:00 更新,,,,配信,ココロビデオ,2021-01-10,
2021年1月10日,日曜 23:00 更新,,,,配信,J:COMオンデマンド,2021-01-10,
2021年1月10日,日曜 23:00 更新,,,,配信,TSUTAYA TV,2021-01-10,
2021年1月10日,日曜 23:00 更新,,,,配信,TELASA,2021-01-10,
2021年1月10日,日曜 23:00 更新,,,,配信,HAPPY!動画,2021-01-10,
2021年1月10日,日曜 23:00 更新,,,,配信,バンダイチャンネル,2021-01-10,
2021年1月10日,日曜 23:00 更新,,,,配信,ひかりTV,2021-01-10,
2021年1月10日,日曜 23:00 更新,,,,配信,ビデオマーケット,2021-01-10,
2021年1月10日,日曜 23:00 更新,,,,配信,milplus,2021-01-10,
2021年1月10日,日曜 23:00 更新,,,,配信,music.jp,2021-01-10,
2021年1月10日,日曜 23:00 更新,,,,配信,Rakuten TV,2021-01-10,
2021年1月13日,水曜 12:00 更新,,,,配信,ABEMA,2021-01-13,
2021年1月13日,水曜 12:00 更新,,,,配信,Hulu,2021-01-13,
2021年1月13日,水曜 12:00 更新,,,,配信,TVer,2021-01-13,
