期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2022年10月9日 - 12月25日,日曜 0:00 - 0:30（土曜深夜）,TOKYO MX,東京都,本作の舞台地,放送,,2022-10-09,2022-12-25
2022年10月9日 - 12月25日,日曜 0:00 - 0:30（土曜深夜）,とちぎテレビ,栃木県,,放送,,2022-10-09,2022-12-25
2022年10月9日 - 12月25日,日曜 0:00 - 0:30（土曜深夜）,群馬テレビ,群馬県,,放送,,2022-10-09,2022-12-25
2022年10月9日 - 12月25日,日曜 0:00 - 0:30（土曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2022-10-09,2022-12-25
2022年10月9日 - 12月25日,日曜 1:28 - 1:58（土曜深夜）,宮崎放送,宮崎県,作者の出身地[100],放送,,2022-10-09,2022-12-25
2022年10月9日 - 12月25日,日曜 3:08 - 3:38（土曜深夜）,毎日放送,近畿広域圏,『アニメシャワー』第3部,放送,,2022-10-09,2022-12-25
2022年10月10日 - 12月26日,月曜 22:30 - 23:00,AT-X,日本全域,CS放送 / 字幕放送[101]リピート放送あり,放送,,2022-10-10,2022-12-26
2022年10月14日 - 12月30日,金曜 3:00 - 3:30（木曜深夜）,RKB毎日放送,福岡県,,放送,,2022-10-14,2022-12-30
2022年10月9日,日曜 0:00 - 0:30（土曜深夜）,,,,放送,ABEMA,2022-10-09,
2022年10月11日,火曜 12:00 更新,,,,放送,Netflix,2022-10-11,
2022年10月11日,火曜 12:00 更新,,,,放送,dアニメストア（本店・for Prime Video・ニコニコ支店）,2022-10-11,
2022年10月11日,火曜 12:00 更新,,,,放送,U-NEXT,2022-10-11,
2022年10月11日,火曜 12:00 更新,,,,放送,アニメ放題,2022-10-11,
2022年10月11日,火曜 12:00 更新,,,,放送,Amazon Prime Video,2022-10-11,
2022年10月11日,火曜 12:00 更新,,,,放送,バンダイチャンネル,2022-10-11,
2022年10月11日,火曜 12:00 更新,,,,放送,Hulu,2022-10-11,
2022年10月11日,火曜 12:00 更新,,,,放送,ひかりTV,2022-10-11,
2022年10月11日,火曜 12:00 更新,,,,放送,FOD,2022-10-11,
2022年10月11日,火曜 12:00 更新,,,,放送,GYAO!,2022-10-11,
2022年10月11日,火曜 12:00 更新,,,,放送,ニコニコチャンネル,2022-10-11,
2022年10月11日,火曜 12:00 更新,,,,放送,WOWOWオンデマンド,2022-10-11,
2022年10月11日,火曜 12:00 更新,,,,放送,ビデオマーケット,2022-10-11,
2022年10月11日,火曜 12:00 更新,,,,放送,music.jp,2022-10-11,
2022年10月11日,火曜 12:00 更新,,,,放送,GYAO!ストア,2022-10-11,
2022年10月11日,火曜 22:30 - 23:00,,,,放送,ニコニコ生放送,2022-10-11,
2022年10月12日,水曜 0:00（火曜深夜） 更新,,,,放送,TELASA,2022-10-12,
2022年10月12日,水曜 0:00（火曜深夜） 更新,,,,放送,J:COMオンデマンド,2022-10-12,
2022年10月12日,水曜 0:00（火曜深夜） 更新,,,,放送,みるプラス,2022-10-12,
2022年10月12日,水曜 0:00（火曜深夜） 更新,,,,放送,auスマートパスプレミアム,2022-10-12,
