期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2008年7月4日 - 9月19日,金曜 1:20 - 1:50（木曜深夜）,福井テレビ,福井県,,放送,,2008-07-04,2008-09-19
2008年7月4日 - 9月19日,金曜 1:30 - 2:00（木曜深夜）,テレ玉,埼玉県,,放送,,2008-07-04,2008-09-19
2008年7月4日 - 9月19日,金曜 1:30 - 2:00（木曜深夜）,奈良テレビ,奈良県,,放送,,2008-07-04,2008-09-19
2008年7月4日 - 9月19日,金曜 2:30 - 3:00（木曜深夜）,チバテレビ,千葉県,,放送,,2008-07-04,2008-09-19
2008年7月5日 - 9月20日,土曜 2:00 - 2:30（金曜深夜）,KBS京都,京都府,,放送,,2008-07-05,2008-09-20
2008年7月5日 - 9月20日,土曜 3:00 - 3:30（金曜深夜）,信越放送,長野県,,放送,,2008-07-05,2008-09-20
2008年7月6日 - 9月21日,日曜 1:00 - 1:30（土曜深夜）,岐阜放送,岐阜県,,放送,,2008-07-06,2008-09-21
2008年7月6日 - 9月21日,日曜 3:30 - 4:00（土曜深夜）,tvk,神奈川県,,放送,,2008-07-06,2008-09-21
2008年7月7日 - 9月22日,月曜 1:30 - 2:00（日曜深夜）,群馬テレビ,群馬県,,放送,,2008-07-07,2008-09-22
2008年7月8日 - 9月23日,火曜 2:10 - 2:40（月曜深夜）,サンテレビ,兵庫県,,放送,,2008-07-08,2008-09-23
2008年7月8日 - 9月23日,火曜 3:00 - 3:30（月曜深夜）,TOKYO MX,東京都,,放送,,2008-07-08,2008-09-23
2008年7月8日 - 9月23日,火曜 3:00 - 3:30（月曜深夜）,三重テレビ,三重県,,放送,,2008-07-08,2008-09-23
2008年7月10日 - 9月25日,木曜 3:38 - 4:08（水曜深夜）,TVQ九州放送,福岡県,,放送,,2008-07-10,2008-09-25
2008年7月15日 - 9月30日,火曜 2:25 - 2:55（月曜深夜）,熊本放送,熊本県,,放送,,2008-07-15,2008-09-30
2008年7月29日 - 10月21日,火曜 2:30 - 3:00（月曜深夜）,BS日テレ,日本全域,BS放送,放送,,2008-07-29,2008-10-21
2010年7月8日 - 9月23日,木曜 1:30 - 2:00（水曜深夜）,テレ玉,埼玉県,,放送,,2010-07-08,2010-09-23
2010年7月9日 - 9月24日,金曜 2:00 - 2:30（木曜深夜）,TOKYO MX,東京都,,放送,,2010-07-09,2010-09-24
2010年7月10日 - 9月25日,土曜 1:58 - 2:28（金曜深夜）,テレビ愛知,愛知県,,放送,,2010-07-10,2010-09-25
2010年7月10日 - 9月25日,土曜 3:00 - 3:30（金曜深夜）,BS日テレ,日本全域,BS放送,放送,,2010-07-10,2010-09-25
2010年7月11日 - 9月26日,日曜 1:00 - 1:30（土曜深夜）,tvk,神奈川県,,放送,,2010-07-11,2010-09-26
2010年7月12日 - 9月27日,月曜 2:30 - 3:00（日曜深夜）,TVQ九州放送,福岡県,,放送,,2010-07-12,2010-09-27
2010年7月13日 - 9月28日,火曜 1:30 - 2:00（月曜深夜）,チバテレビ,千葉県,,放送,,2010-07-13,2010-09-28
2010年7月13日 - 9月28日,火曜 1:40 - 2:10（月曜深夜）,サンテレビ,兵庫県,,放送,,2010-07-13,2010-09-28
2010年7月10日,土曜 12:00 更新,,,最新話1週間無料,配信,ニコニコチャンネル,2010-07-10,
2020年10月8日 - 12月24日,木曜 1:05 - 1:35（水曜深夜）,TOKYO MX,東京都,,放送,,2020-10-08,2020-12-24
2020年10月8日 - 12月24日,木曜 1:05 - 1:35（水曜深夜）,KBS京都,京都府,,放送,,2020-10-08,2020-12-24
2020年10月8日 - 12月24日,木曜 1:30 - 2:00（水曜深夜）,サンテレビ,兵庫県,,放送,,2020-10-08,2020-12-24
2020年10月8日 - 12月24日,木曜 2:35 - 3:05（水曜深夜）,テレビ愛知,愛知県,,放送,,2020-10-08,2020-12-24
2020年10月8日 - 12月24日,木曜 23:00 - 23:30,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2020-10-08,2020-12-24
2020年10月9日 - 12月25日,金曜 21:30 - 22:00,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2020-10-09,2020-12-25
2020年10月7日,水曜 22:00 更新,,,,配信,dアニメストア,2020-10-07,
2020年10月13日,火曜 0:00 - 0:30（月曜深夜）,,,,配信,ABEMA,2020-10-13,
2020年10月13日,火曜 0:00 更新,,,,配信,Amazonプライム・ビデオ,2020-10-13,
2020年10月13日,火曜 0:00 更新,,,,配信,バンダイチャンネル,2020-10-13,
2020年10月13日,火曜 0:00 更新,,,,配信,J:COMオンデマンド,2020-10-13,
2020年10月13日,火曜 0:00 更新,,,,配信,TELASA,2020-10-13,
2020年10月13日,火曜 0:00 更新,,,,配信,U-NEXT,2020-10-13,
2020年10月13日,火曜 0:00 更新,,,,配信,アニメ放題,2020-10-13,
2020年10月13日,火曜 0:00 更新,,,,配信,ひかりTV,2020-10-13,
2020年10月13日,火曜 0:00 更新,,,,配信,FOD,2020-10-13,
2020年10月13日,火曜 0:00 更新,,,,配信,ニコニコチャンネル,2020-10-13,
2020年10月13日,火曜 0:00 更新,,,,配信,GYAO!,2020-10-13,
2020年10月13日,火曜 0:00 更新,,,,配信,Rakuten TV,2020-10-13,
2020年10月13日,火曜 0:00 更新,,,,配信,ビデオマーケット,2020-10-13,
2020年10月13日,火曜 0:00 更新,,,,配信,クランクイン!ビデオ,2020-10-13,
2020年10月13日,火曜 0:00 更新,,,,配信,DMM.com,2020-10-13,
2020年10月13日,火曜 0:00 更新,,,,配信,HAPPY!動画,2020-10-13,
2020年10月13日,火曜 0:00 更新,,,,配信,ムービーフル,2020-10-13,
2016年10月6日 - 12月29日,木曜 1:35 - 2:05（水曜深夜）,TOKYO MX,東京都,,放送,,2016-10-06,2016-12-29
2016年10月8日 - 12月31日,土曜 1:35 - 2:05（金曜深夜）,KBS京都,京都府,,放送,,2016-10-08,2016-12-31
2016年10月10日 - 2017年1月9日,月曜 0:30 - 1:00（日曜深夜）,テレ玉,埼玉県,,放送,,2016-10-10,2017-01-09
2016年10月10日 - 2017年1月9日,月曜 0:30 - 1:00（日曜深夜）,チバテレビ,千葉県,,放送,,2016-10-10,2017-01-09
2016年10月10日 - 2017年1月9日,月曜 0:30 - 1:00（日曜深夜）,tvk,神奈川県,,放送,,2016-10-10,2017-01-09
