期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年4月6日 - 6月22日,火曜 23:30 - 水曜 0:00,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2021-04-06,2021-06-22
2021年4月7日 - 6月23日,水曜 0:30 - 1:00（火曜深夜）,TOKYO MX,東京都,,放送,,2021-04-07,2021-06-23
2021年4月7日 - 6月23日,水曜 3:00 - 3:30（火曜深夜）,毎日放送,近畿広域圏,『アニメ特区』第2部,放送,,2021-04-07,2021-06-23
2021年4月8日 - 6月24日,木曜 0:00 - 0:30（水曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2021-04-08,2021-06-24
2021年4月7日,水曜 0:00（火曜深夜） 更新,,,,配信,ひかりTV,2021-04-07,
2021年4月11日,日曜 0:00（土曜深夜） 更新,,,,配信,dTVチャンネル,2021-04-11,
2021年4月14日以降順次,水曜 0:00（火曜深夜）以降 更新,,,,配信,niconico,2021-04-14,
2021年4月14日以降順次,水曜 0:00（火曜深夜）以降 更新,,,,配信,ABEMA,2021-04-14,
2021年4月14日以降順次,水曜 0:00（火曜深夜）以降 更新,,,,配信,dアニメストア,2021-04-14,
2021年4月14日以降順次,水曜 0:00（火曜深夜）以降 更新,,,,配信,Netflix,2021-04-14,
2021年4月14日以降順次,水曜 0:00（火曜深夜）以降 更新,,,,配信,GYAO!,2021-04-14,
2021年4月14日以降順次,水曜 0:00（火曜深夜）以降 更新,,,,配信,FOD,2021-04-14,
2021年4月14日以降順次,水曜 0:00（火曜深夜）以降 更新,,,,配信,バンダイチャンネル,2021-04-14,
2021年4月14日以降順次,水曜 0:00（火曜深夜）以降 更新,,,,配信,Hulu,2021-04-14,
2021年4月14日以降順次,水曜 0:00（火曜深夜）以降 更新,,,,配信,J:COMオンデマンド,2021-04-14,
2021年4月14日以降順次,水曜 0:00（火曜深夜）以降 更新,,,,配信,TELASA,2021-04-14,
2021年4月14日以降順次,水曜 0:00（火曜深夜）以降 更新,,,,配信,アニメ放題,2021-04-14,
2021年4月14日以降順次,水曜 0:00（火曜深夜）以降 更新,,,,配信,U-NEXT,2021-04-14,
2021年4月14日以降順次,水曜 0:00（火曜深夜）以降 更新,,,,配信,Amazonプライム・ビデオ,2021-04-14,
2021年4月14日以降順次,水曜 0:00（火曜深夜）以降 更新,,,,配信,Rakuten TV,2021-04-14,
2021年4月14日以降順次,水曜 0:00（火曜深夜）以降 更新,,,,配信,DMM.com,2021-04-14,
2021年4月14日以降順次,水曜 0:00（火曜深夜）以降 更新,,,,配信,ビデオマーケット,2021-04-14,
2021年4月14日以降順次,水曜 0:00（火曜深夜）以降 更新,,,,配信,HAPPY!動画,2021-04-14,
2021年4月14日以降順次,水曜 0:00（火曜深夜）以降 更新,,,,配信,クランクイン！ビデオ,2021-04-14,
2021年4月14日以降順次,水曜 0:00（火曜深夜）以降 更新,,,,配信,ムービーフルplus,2021-04-14,
