期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年7月3日 -,土曜 1:05 - 1:35（金曜深夜）,TOKYO MX,東京都,8月8日にサブチャンネルのMX2で全話一挙放送を実施,放送,,2021-07-03,
2021年7月6日 -,火曜 0:00 - 0:30（月曜深夜）,サンテレビ,兵庫県,,放送,,2021-07-06,
2021年7月6日 - 7月21日,火曜 - 土曜 0:30 - 1:00（月曜 - 金曜深夜）,千葉テレビ,千葉県,『あにめたいむ24』枠 / 本放送終了後同枠でリピート放送を実施,放送,,2021-07-06,2021-07-21
2021年7月8日 -,木曜 0:30 - 1:00（水曜深夜）,BSフジ,日本全域,BS・BS4K放送 / 『アニメギルド』枠,放送,,2021-07-08,
2021年2月15日,月曜 0:00 更新,,,,配信,ABEMA,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,Amazon Prime Video,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,dアニメストア,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,DMM.com,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,FOD,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,GyaO!ストア,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,Playストア,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,HAPPY!動画,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,hulu,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,J:COMオンデマンド,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,みるプラス,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,music.jp,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,Rakuten TV,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,TELASA,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,TSUTAYA TV,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,U-NEXT,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,VIDEX,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,YouTube,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,あにてれ,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,アニメ放題,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,ゲオTV,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,ニコニコチャンネル,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,バンダイチャンネル,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,ひかりTV,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,ビデオマーケット,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,ふらっと動画,2021-02-15,
2021年2月15日,月曜 0:00 更新,,,,配信,ムービーフルプラス,2021-02-15,
