期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年10月9日 - 12月25日（第1話 - 第11話）2022年1月3日（第12話[32]）,土曜 22:00 - 22:30（第1話 - 第11話）月曜 22:30 - 23:00（第12話）,TOKYO MX,東京都,,放送,,2021-10-09,2021-12-25
2021年10月9日 - 12月25日（第1話 - 第11話）2022年1月3日（第12話[32]）,土曜 23:30 - 日曜 0:00（第1話 - 第11話）月曜 23:30 - 火曜 0:00（第12話）,AT-X,日本全域,CS放送 / 字幕放送[33]リピート放送あり,放送,,2021-10-09,2021-12-25
2021年10月10日 - 12月26日（第1話 - 第11話）2022年1月3日（第12話[32]）,日曜 0:00 - 0:28（土曜深夜）（第1話 - 第11話）月曜 23:00 - 23:30（第12話）,BS日テレ,日本全域,BS/BS4K放送『アニメにむちゅ〜』枠,放送,,2021-10-10,2021-12-26
2021年10月9日,土曜 22:00 更新,,,,配信,dアニメストア（本店・ニコニコ支店・Amazon支店）,2021-10-09,
2021年10月16日,土曜 0:00（金曜深夜） 更新,,,,配信,Amazon Prime Video,2021-10-16,
2021年10月16日,土曜 0:00（金曜深夜） 更新,,,,配信,アニメカ,2021-10-16,
2021年10月16日,土曜 0:00（金曜深夜） 更新,,,,配信,Netflix,2021-10-16,
2021年10月16日,土曜 0:00（金曜深夜） 更新,,,,配信,Hulu,2021-10-16,
2021年10月16日,土曜 0:00（金曜深夜） 更新,,,,配信,auスマートパスプレミアム,2021-10-16,
2021年10月16日,土曜 0:00（金曜深夜） 更新,,,,配信,U-NEXT,2021-10-16,
2021年10月16日,土曜 0:00（金曜深夜） 更新,,,,配信,TELASA,2021-10-16,
2021年10月16日,土曜 0:00（金曜深夜） 更新,,,,配信,ひかりTV,2021-10-16,
2021年10月16日,土曜 0:00（金曜深夜） 更新,,,,配信,FOD,2021-10-16,
2021年10月16日,土曜 0:00（金曜深夜） 更新,,,,配信,Rakuten TV,2021-10-16,
2021年10月16日,土曜 0:00（金曜深夜） 更新,,,,配信,ビデオマーケット,2021-10-16,
2021年10月16日,土曜 0:00（金曜深夜） 更新,,,,配信,HAPPY!動画,2021-10-16,
2021年10月16日,土曜 0:00（金曜深夜） 更新,,,,配信,ムービーフルPlus,2021-10-16,
2021年10月16日,土曜 0:00（金曜深夜） 更新,,,,配信,クランクイン！ビデオ,2021-10-16,
2021年10月16日,土曜 0:00（金曜深夜） 更新,,,,配信,ニコニコチャンネル,2021-10-16,
2021年10月16日,土曜 0:00（金曜深夜） 更新,,,,配信,ABEMA,2021-10-16,
2021年10月16日,土曜 0:00（金曜深夜） 更新,,,,配信,GYAO!,2021-10-16,
2021年10月16日,土曜 0:00（金曜深夜） 更新,,,,配信,U-NEXT,2021-10-16,
2021年10月16日,土曜 0:00 - 0:30（金曜深夜）,,,,配信,ニコニコ生放送,2021-10-16,
